,GameID,Half,PlayerID,FrameID,Time,GameClock,Speed,AccelImpulse,AccelLoad,AccelX,AccelY,AccelZ,Longitude,Latitude
68558,1,2,3,1,00:32:58,00:07:00,0.0,0.0,0.0019196279802662407,0.08125,1.0025,0.39875,55.46625067,24.99523083
68559,1,2,3,2,00:32:58,00:07:00,0.0,0.0,0.003769808149762315,-0.0075000000000000015,1.1325,0.24375,55.4662505,24.995231
68560,1,2,3,3,00:32:58,00:07:00,0.0,0.0,0.006869421302812851,0.22125,1.0275,0.2475,55.46625033,24.99523117
68561,1,2,3,4,00:32:58,00:07:00,0.0,0.0,0.0050162908319357855,0.5549999999999999,0.9125,0.2325,55.4662505,24.99523133
68562,1,2,3,5,00:32:58,00:07:00,0.416667,4.16667,0.0042837494386571695,0.5325,0.8925,0.2725,55.46625083,24.99523133
68563,1,2,3,6,00:32:58,00:07:00,0.35277806,0.6388894,0.0024268682793445523,0.53625,0.97375,0.07125,55.466251,24.99523133
68564,1,2,3,7,00:32:58,00:07:00,0.0,3.5277806000000003,0.00370723705325618,0.36125,0.955,-0.02625,55.46625083,24.99523117
68565,1,2,3,8,00:32:58,00:07:00,0.0,0.0,0.013551845539028013,0.1225,1.26,0.0825,55.46625083,24.99523133
68566,1,2,3,9,00:32:58,00:07:00,0.30833358,3.0833357999999995,0.005452317129400266,0.13,1.1875,0.1475,55.46625067,24.99523167
68567,1,2,3,10,00:32:59,00:07:01,0.30833358,3.0833357999999995,0.007537419841915124,-0.04625,1.11,0.19,55.46625067,24.99523167
68568,1,2,3,11,00:32:59,00:07:01,0.55277822,0.6666671999999999,0.0059095386999386,-0.00875,0.98125,0.28125,55.46624983,24.9952325
68569,1,2,3,12,00:32:59,00:07:01,0.51111152,0.416667,0.00527604720399783,0.03625,1.065,0.2275,55.46624933,24.99523267
68570,1,2,3,13,00:32:59,00:07:01,0.71666724,2.0555572,0.004574307536622604,0.015,0.8925,0.43625,55.46624867,24.995233
68571,1,2,3,14,00:32:59,00:07:01,0.86666736,1.5000011999999998,0.006485681353428136,0.04,1.02125,0.4325,55.466248,24.995233499999998
68572,1,2,3,15,00:32:59,00:07:01,0.8472228999999999,0.19444460000000002,0.005312944318059487,0.255,1.14875,0.355,55.46624717,24.99523383
68573,1,2,3,16,00:32:59,00:07:01,0.98055634,1.3333343999999998,0.0037955579277369946,0.27625,0.98875,0.38125,55.46624633,24.99523417
68574,1,2,3,17,00:32:59,00:07:01,0.97777856,0.027777800000000002,0.002929228770795797,0.185,0.87625,0.34,55.46624533,24.99523467
68575,1,2,3,18,00:32:59,00:07:01,0.96666744,0.11111120000000001,0.0026078089692044915,0.15125,0.96375,0.26125,55.466244499999995,24.99523517
68576,1,2,3,19,00:32:59,00:07:01,0.7500005999999999,2.1666684,0.002418422396824664,0.12125,0.99875,0.27875,55.466243999999996,24.99523567
68577,1,2,3,20,00:33:00,00:07:02,0.7500005999999999,2.1666684,0.002679402838808463,0.175,1.0075,0.3175,55.466243999999996,24.99523567
68578,1,2,3,21,00:33:00,00:07:02,0.75833394,1.0555564,0.007882026184411549,0.1375,1.2475,0.39625,55.466243000000006,24.9952365
68579,1,2,3,22,00:33:00,00:07:02,0.78611174,0.277778,0.009379147722461316,0.115,1.0275,0.56125,55.46624250000001,24.995237
68580,1,2,3,23,00:33:00,00:07:02,0.85277846,0.6666671999999999,0.004259964542810434,0.08,0.975,0.45625,55.466242,24.99523783
68581,1,2,3,24,00:33:00,00:07:02,0.96111188,1.0833342,0.002837722419849688,-0.02,0.91625,0.3175,55.46624167,24.99523867
68582,1,2,3,25,00:33:00,00:07:02,0.8194450999999999,1.4166678,0.0027609572634915928,-0.06375,0.885,0.31125,55.46624133,24.99523917
68583,1,2,3,26,00:33:00,00:07:02,0.78333396,0.3611114,0.003617916953389442,-0.0025000000000000005,0.85625,0.40875,55.46624083,24.99523983
68584,1,2,3,27,00:33:00,00:07:02,0.88333404,1.0000008,0.011686184032342005,0.03625,1.25375,0.43875,55.46624033,24.9952405
68585,1,2,3,28,00:33:00,00:07:02,0.9027785,0.19444460000000002,0.006393795419160707,0.07,1.17875,0.3875,55.46623983,24.995241
68586,1,2,3,29,00:33:00,00:07:02,0.88055626,0.22222240000000001,0.0029606272156819267,0.12875,1.01,0.31375,55.466239,24.995241500000002
68587,1,2,3,30,00:33:01,00:07:03,0.88055626,0.22222240000000001,0.002850688338495587,0.21625,0.89625,0.2925,55.466239,24.995241500000002
68588,1,2,3,31,00:33:01,00:07:03,0.83611178,0.16666679999999998,0.00227273148930896,0.21125,1.02375,0.2325,55.46623783,24.99524233
68589,1,2,3,32,00:33:01,00:07:03,0.8888896000000001,0.5277782,0.0024222110187731754,0.23125,1.06125,0.2375,55.4662375,24.995243
